latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price,room_Entire home/apt,room_Hotel room,room_Private room,room_Shared room
0.4064701737905297,0.4647338795936498,0.0258007117437722,0.0430586488492947,0.0124810892586989,0.0810126582278481,0.9972602739726028,0.007509762691498949,True,False,False,False
0.3909699389384896,0.425478326814329,0.0266903914590747,0.0475129918337045,0.0151285930408472,0.0075949367088607,0.2,0.00851106438369881,True,False,False,False
0.5458548614372888,0.5296576388397257,0.0026690391459074,0.1121009651076466,0.033661119515885,0.0025316455696202,0.2602739726027397,0.004906378291779313,True,False,False,False
0.464889619539685,0.4525661067764429,0.0258007117437722,0.1915367483296214,0.0574886535552193,0.0329113924050632,0.4630136986301369,0.025232802643436466,True,False,False,False
0.5496124941287178,0.526470841197132,0.0008896797153024,0.1551596139569413,0.0465204236006051,0.0,0.6520547945205479,0.0074096325222789625,True,False,False,False
0.5611789572569469,0.5804436049077266,0.0258007117437722,0.3043801039346696,0.0926626323751891,0.0,0.6301369863013698,0.0034044257534795236,True,False,False,False
0.497475340535454,0.4974130408741399,0.0,0.1061618411284335,0.0351739788199697,0.0075949367088607,0.8082191780821918,0.027535796535496145,True,False,False,False
0.5458548614372888,0.5296576388397257,0.0026690391459074,0.1121009651076466,0.0344175491679273,0.0025316455696202,0.4301369863013699,0.004906378291779313,True,False,False,False
0.3590887740723322,0.4367769730017378,0.0026690391459074,0.0103934669636228,0.0026475037821482,0.0,0.9178082191780822,0.011114448783418444,True,False,False,False
0.4277242837012734,0.4877367643956921,0.0266903914590747,0.0051967334818114,0.0026475037821482,0.010126582278481,0.736986301369863,0.013617703013918094,True,False,False,False
0.633983090652903,0.4805519842560138,0.0258007117437722,0.2271714922048997,0.0711043872919818,0.0075949367088607,0.6547945205479452,0.0039050765995794533,True,False,False,False
0.532409581963387,0.5379433127104941,0.0035587188612099,0.2026726057906459,0.0616490166414523,0.0379746835443038,0.0,0.008010413537598878,True,False,False,False
0.3422968529826291,0.4680075898992307,0.0249110320284697,0.2531551596139569,0.0775340393343419,0.0,0.5452054794520548,0.0028036447381596073,True,False,False,False
0.6355683419445918,0.5247036170498661,0.0008896797153024,0.0675575352635486,0.0204236006051437,0.0,0.0,0.005507159307099229,True,False,False,False
0.4910169093471387,0.5228784511272825,0.0,0.3689680772086117,0.1130862329803328,0.1392405063291139,0.7671232876712328,0.02393111044357665,True,False,False,False
0.4137573887228427,0.59555949266923,0.0026690391459074,0.0244988864142538,0.0071860816944024,0.010126582278481,0.6191780821917808,0.007810153199158907,True,False,False,False
0.3949037106623005,0.4643282871664045,0.0,0.0408314773570898,0.0124810892586989,0.0810126582278481,0.6767123287671233,0.005306898968659257,False,False,True,False
0.4027125410991007,0.4651974137962028,0.0,0.0876020786933927,0.0268532526475037,0.0810126582278481,0.8164383561643835,0.004405727445679383,False,False,True,False
0.3690112728980925,0.4897067847565703,0.0008896797153024,0.0185597624350408,0.0052950075642965,0.0,0.0,0.008010413537598878,True,False,False,False
0.3426491310474349,0.3758511962527361,0.0,0.086859688195991,0.0272314674735249,0.0329113924050632,0.4602739726027397,0.01021327726043857,True,False,False,False
0.4856153123532409,0.3867152791252406,0.0035587188612099,0.058648849294729,0.0181543116490166,0.0,0.4301369863013699,0.0063082006608591165,True,False,False,False
0.5637036167214929,0.5040473741482783,0.0169039145907473,0.0096510764662212,0.0034039334341906,0.0,0.0,0.008010413537598878,True,False,False,False
0.2447745420385259,0.382746267515815,0.0035587188612099,0.0482553823311061,0.0181543116490166,0.0,0.0,0.008010413537598878,False,False,True,False
0.5430366369187588,0.3759670798033718,0.0008896797153024,0.0096510764662212,0.0026475037821482,0.0,0.0,0.008010413537598878,False,False,True,False
0.4864372945044544,0.5717523386097231,0.0080071174377224,0.0259836674090571,0.0090771558245083,0.0025316455696202,0.4438356164383562,0.008010413537598878,True,False,False,False
0.3636683889149747,0.4333584082578521,0.0266903914590747,0.0289532293986636,0.0098335854765506,0.0025316455696202,0.0,0.008010413537598878,True,False,False,False
0.5449154532644316,0.3220232869804361,0.0008896797153024,0.1885671863400148,0.0582450832072617,0.0025316455696202,0.4876712328767123,0.0018023430459597476,False,False,True,False
0.3905589478628619,0.4219728494074666,0.0017793594306049,0.014105419450631,0.00642965204236,0.0075949367088607,0.4383561643835616,0.01021327726043857,False,False,True,False
0.4000117426021727,0.467804793685608,0.0,0.1091314031180401,0.033661119515885,0.0810126582278481,0.6410958904109589,0.0043055972764593975,False,False,True,False
0.4857327383748428,0.5029464804171984,0.0266903914590747,0.0705270972531551,0.0223146747352496,0.0,0.726027397260274,0.00871132472213878,True,False,False,False
0.5244833255049431,0.5034389855074205,0.0275800711743772,0.0319227913882702,0.0102118003025718,0.0075949367088607,0.4082191780821917,0.007710023029938921,True,False,False,False
0.5204908407703103,0.5023380917763406,0.0275800711743772,0.0972531551596139,0.0302571860816944,0.0075949367088607,0.4876712328767123,0.006908981676179033,True,False,False,False
0.5119774542038568,0.505843569183203,0.0008896797153024,0.0690423162583518,0.0219364599092284,0.0075949367088607,0.5698630136986301,0.009011715229798739,True,False,False,False
0.5100399248473622,0.5117536302658479,0.0275800711743772,0.0682999257609502,0.0230711043872919,0.0075949367088607,0.6958904109589041,0.00821067387603885,True,False,False,False
0.5406881164866366,0.5818631784030648,0.0017793594306049,0.2123236822568671,0.0661875945537065,0.0025316455696202,0.0191780821917808,0.007710023029938921,True,False,False,False
0.4001878816345964,0.4426001214213956,0.1592526690391459,0.0452858203414996,0.0208018154311649,0.0,0.6164383561643836,0.006007810153199159,True,False,False,False
0.3946688586190967,0.470354231799685,0.0,0.103192279138827,0.044251134644478,0.0810126582278481,0.5945205479452055,0.006208070491639131,True,False,False,False
0.4054133395960705,0.4661534530889881,0.0258007117437722,0.0200445434298441,0.0124810892586989,0.0810126582278481,0.9972602739726028,0.0029037749073795934,False,False,True,False
0.3978393612024742,0.465110501133226,0.0258007117437722,0.0178173719376391,0.0052950075642965,0.0810126582278481,0.9972602739726028,0.005807549814759187,True,False,False,False
0.4012447158290556,0.4703832026873439,0.0258007117437722,0.0178173719376391,0.0052950075642965,0.0810126582278481,0.8575342465753425,0.0017022128767397618,False,False,True,False
0.3956082667919122,0.4657768315494017,0.0258007117437722,0.0007423904974016,0.0,0.0810126582278481,0.1013698630136986,0.0018023430459597476,False,False,True,False
0.386390324095847,0.4387469933626159,0.0800711743772242,0.03637713437268,0.0109682299546142,0.0025316455696202,0.2054794520547945,0.008010413537598878,True,False,False,False
0.3919093471113468,0.5497634348757736,0.0035587188612099,0.4216778025241277,0.132375189107413,0.0075949367088607,0.684931506849315,0.005006508460999299,True,False,False,False
0.3944927195866729,0.4647049087059807,0.0,0.0393466963622865,0.0162632375189107,0.0810126582278481,0.8767123287671232,0.005807549814759187,True,False,False,False
0.4051784875528667,0.4658347733247298,0.0,0.0942835931700074,0.040090771558245,0.0810126582278481,0.8164383561643835,0.005607289476319215,True,False,False,False
0.4316580554250844,0.404329578822519,0.0,0.6956198960653304,0.2197428139183056,0.0025316455696202,0.5424657534246575,0.006808851506959047,True,False,False,False
0.5024659464537242,0.4375881578562182,0.0017793594306049,0.1403118040089087,0.0438729198184568,0.0,0.7315068493150685,0.0032041654150395515,True,False,False,False
0.6402653828088363,0.5272820260516125,0.0008896797153024,0.0489977728285077,0.0151285930408472,0.0075949367088607,0.0,0.005507159307099229,True,False,False,False
0.3919093471113468,0.5497634348757736,0.0035587188612099,0.4684484038604306,0.147125567322239,0.0075949367088607,0.6027397260273972,0.005306898968659257,True,False,False,False
0.4136331611084983,0.2615900153216463,0.0,0.005939123979213,0.0015128593040847,0.0354430379746835,0.936986301369863,0.00921197556823871,True,False,False,False
0.4144551432597536,0.3468223668174031,0.0115658362989323,0.0,0.0313918305597579,0.0,0.0,0.008010413537598878,False,False,True,False
0.6014560826679142,0.5094069883653832,0.0213523131672597,0.0987379361544172,0.0329046898638426,0.0354430379746835,0.6273972602739726,0.008410934214478822,True,False,False,False
0.4822686707374395,0.5185907597536089,0.0240213523131672,0.0846325167037861,0.0268532526475037,0.0,0.7506849315068493,0.015219785721437869,True,False,False,False
0.3832785345232496,0.4161207301001499,0.0266903914590747,0.0705270972531551,0.0223146747352496,0.0025316455696202,0.5534246575342465,0.005206768799439271,True,False,False,False
0.4397772626972495,0.5549264843449059,0.0008896797153024,0.1692650334075723,0.0597579425113464,0.0,0.1753424657534246,0.00971262641433864,False,False,True,False
0.484264913104756,0.4184673720006042,0.0,0.1937639198218262,0.0624054462934947,0.0,0.863013698630137,0.005707419645539201,False,False,True,False
0.4216768435885441,0.3477784061101781,0.0017793594306049,0.0163325909428359,0.0049167927382753,0.0,0.0,0.008010413537598878,True,False,False,False
0.7939428286016327,0.5486033807935391,0.0080071174377224,0.0074239049740163,0.0034039334341906,0.0050632911392405,0.8575342465753425,0.007109242014619005,True,False,False,False
0.7935769491994124,0.5486040029316156,0.0080071174377224,0.0096510764662212,0.0045385779122541,0.0050632911392405,0.684931506849315,0.007710023029938921,True,False,False,False
0.7936824800375903,0.5484597449310813,0.0080071174377224,0.0029695619896065,0.0011346444780635,0.0050632911392405,0.8986301369863013,0.008310804045258836,True,False,False,False
0.4508572099577317,0.4273034927369127,0.0008896797153024,0.0898292501855976,0.0283661119515885,0.0,0.1123287671232876,0.01221588064483829,True,False,False,False
0.4822686707374395,0.5206476927774638,0.0017793594306049,0.4862657757980698,0.1543116490166414,0.0,0.4356164383561643,0.011114448783418444,True,False,False,False
0.5212845947265636,0.4092837133008091,0.0266903914590747,0.2576095025983667,0.082072617246596,0.0177215189873417,0.4876712328767123,0.004405727445679383,True,False,False,False
0.4409934241427933,0.444077636692062,0.0026690391459074,0.1737193763919821,0.056732223903177,0.0,0.589041095890411,0.008911585060578752,True,False,False,False
0.3912635039925153,0.486288220012695,0.0791814946619217,0.2858203414996288,0.0911497730711044,0.0050632911392405,0.7068493150684931,0.004405727445679383,True,False,False,False
0.5041686237670149,0.5529792034060366,0.0008896797153024,0.1714922048997773,0.0574886535552193,0.0025316455696202,0.6301369863013698,0.00821067387603885,True,False,False,False
0.4067050258337336,0.2680505232698312,0.0008896797153024,0.0148478099480326,0.0060514372163388,0.0354430379746835,0.9123287671232876,0.008410934214478822,True,False,False,False
0.3677195866604294,0.3147515941777708,0.0008896797153024,0.0452858203414996,0.0155068078668683,0.0,0.9178082191780822,0.010613797937318514,True,False,False,False
0.3973696571160248,0.517895458449764,0.0017793594306049,0.0,0.0313918305597579,0.0,0.2904109589041095,0.0065084609992990886,True,False,False,False
0.4145725692813556,0.5044529665755236,0.0035587188612099,0.1217520415738678,0.0393343419062027,0.0,0.0,0.008010413537598878,True,False,False,False
0.55477923907937,0.4901413480714746,0.0,0.1024498886414253,0.033661119515885,0.0,0.0136986301369863,0.00720937218383899,True,False,False,False
0.4286049788633089,0.4868676377658938,0.0266903914590747,0.0215293244246473,0.0068078668683812,0.010126582278481,0.736986301369863,0.01622108741363773,True,False,False,False
0.5355800845467228,0.6246821503645659,0.0,0.0311804008908685,0.0098335854765506,0.0,0.2465753424657534,0.013817963352358065,True,False,False,False
0.6045091592296897,0.5695215802599043,0.0017793594306049,0.005939123979213,0.0026475037821482,0.0025316455696202,0.0,0.008010413537598878,True,False,False,False
0.5069281352747648,0.3974055366717813,0.0266903914590747,0.0148478099480326,0.0045385779122541,0.0050632911392405,0.5150684931506849,0.008010413537598878,True,False,False,False
0.5109206200093976,0.3913216502631829,0.0266903914590747,0.0022271714922048,0.0003782148260211,0.0050632911392405,0.0,0.008010413537598878,True,False,False,False
0.5928252700798586,0.4994410030103359,0.0240213523131672,0.1121009651076466,0.0370650529500756,0.0,0.9452054794520548,0.014518874536897968,True,False,False,False
0.4941286989196944,0.5542828933507392,0.0017793594306049,0.0512249443207126,0.0166414523449319,0.0,0.0,0.008010413537598878,True,False,False,False
0.4767496477219398,0.5237186068694322,0.0,0.2249443207126948,0.0726172465960665,0.1392405063291139,0.3260273972602739,0.017823170121157503,True,False,False,False
0.6019257867543636,0.5087985997245255,0.0115658362989323,0.1692650334075723,0.0548411497730711,0.0354430379746835,0.5205479452054794,0.010814058275758487,True,False,False,False
0.7869891968060295,0.4768726815231877,0.0008896797153024,0.0,0.0313918305597579,0.0,0.0,0.008010413537598878,True,False,False,False
0.3902653828088362,0.4145563021665068,0.0017793594306049,0.0393466963622865,0.0124810892586989,0.0,0.8931506849315068,0.00971262641433864,True,False,False,False
0.4160403945514424,0.4523633105628201,0.0266903914590747,0.0534521158129175,0.0173978819969742,0.0,0.2876712328767123,0.01121457895263843,True,False,False,False
0.6555307656176724,0.6546380482050151,0.0258007117437722,0.0066815144766146,0.002269288956127,0.0050632911392405,1.0,0.005607289476319215,True,False,False,False
0.5329967120713966,0.351110058191087,0.0,0.0014847809948032,0.0,0.0,0.0,0.008010413537598878,True,False,False,False
0.432186472522314,0.444599112669943,0.0017793594306049,0.0066815144766146,0.0018910741301059,0.0,0.0,0.008010413537598878,True,False,False,False
0.4397017379051302,0.4253624432636934,0.0258007117437722,0.0200445434298441,0.00642965204236,0.020253164556962,0.5972602739726027,0.00921197556823871,True,False,False,False
0.4375293565054318,0.426115686342856,0.0258007117437722,0.0200445434298441,0.00642965204236,0.020253164556962,0.8493150684931506,0.007309502353058977,True,False,False,False
0.4384687646782473,0.4248989090611302,0.0258007117437722,0.0252412769116555,0.0079425113464447,0.020253164556962,0.5397260273972603,0.011314709121858417,True,False,False,False
0.6410286519492697,0.6179609044274406,0.0516014234875444,0.0527097253155159,0.0170196671709531,0.0,0.9534246575342464,0.005106638630219285,True,False,False,False
0.534433697243157,0.5524033203699052,0.0,0.3466963622865627,0.1236762481089258,0.0050632911392405,0.8273972602739726,0.011815359967958346,True,False,False,False
0.4513856270549612,0.4882582403735732,0.0017793594306049,0.1269487750556792,0.048411497730711,0.1113924050632911,0.0630136986301369,0.04555922699509362,True,False,False,False
0.5758572099577317,0.4129629033452047,0.0266903914590747,0.086859688195991,0.0283661119515885,0.0,0.210958904109589,0.006708721337739061,True,False,False,False
0.3412987317989917,0.3735914670152482,0.0,0.1789161098737936,0.0605143721633888,0.0329113924050632,0.4273972602739726,0.021628116551516974,True,False,False,False
0.4269023015500182,0.4304323486041886,0.0,0.133630289532294,0.044251134644478,0.0,0.0,0.008010413537598878,True,False,False,False
0.3802841709722959,0.5482859196051175,0.0258007117437722,0.0178173719376391,0.00642965204236,0.0050632911392405,0.5013698630136987,0.003604686091919495,True,False,False,False
0.4377642085486357,0.4235952191164276,0.0053380782918149,0.0438010393466963,0.0143721633888048,0.0,0.2931506849315068,0.0026033843997196357,False,False,True,False
0.4280765617660793,0.5932197663657914,0.0266903914590747,0.0267260579064587,0.0086989409984871,0.010126582278481,0.3835616438356164,0.007810153199158907,True,False,False,False
0.5916510098637975,0.4438168987031214,0.0,0.0007423904974016,0.0,0.0,0.0,0.008010413537598878,False,False,True,False
0.5995772663222414,0.3987092266164839,0.0008896797153024,0.1655530809205642,0.0548411497730711,0.0025316455696202,0.8493150684931506,0.006708721337739061,True,False,False,False
0.3680718647252352,0.3702308440466907,0.0524911032028469,0.1098737936154417,0.0366868381240544,0.0,0.7671232876712328,0.005907679983979173,True,False,False,False
0.5515500234852123,0.411804067838807,0.0017793594306049,0.0460282108389012,0.0151285930408472,0.0,0.9753424657534246,0.0076098928607189345,True,False,False,False
0.4783936120244504,0.4424262960954421,0.0053380782918149,0.0519673348181143,0.0170196671709531,0.0,0.0,0.008010413537598878,True,False,False,False
0.5203734147487084,0.5221252080481302,0.0026690391459074,0.629547141796585,0.2114220877458396,0.0075949367088607,0.4054794520547945,0.0074096325222789625,True,False,False,False
0.5265382808830397,0.4260867154551868,0.0017793594306049,0.1091314031180401,0.0363086232980332,0.0,0.3452054794520548,0.006208070491639131,True,False,False,False
0.422909816815427,0.5747073691510455,0.0035587188612099,0.0007423904974016,0.0018910741301059,0.0,0.0,0.008010413537598878,True,False,False,False
0.5468529826209679,0.5829640721341447,0.0008896797153024,0.1239792130660727,0.0434947049924357,0.0075949367088607,0.7013698630136986,0.006007810153199159,True,False,False,False
0.4978276186003015,0.1023080749669059,0.0026690391459074,0.0571640682999257,0.018910741301059,0.0,0.4602739726027397,0.003604686091919495,True,False,False,False
0.4991780178487447,0.500078362538863,0.0,0.1388270230141054,0.0465204236006051,0.0075949367088607,0.6465753424657534,0.0264343646740763,True,False,False,False
0.4253757632691512,0.5048006172274409,0.3549822064056939,0.1351150705270972,0.0450075642965204,0.0025316455696202,0.0,0.008010413537598878,True,False,False,False
0.619774542038526,0.513636737963739,0.0053380782918149,0.0044543429844097,0.0083207261724659,0.0,0.4547945205479452,0.0076098928607189345,True,False,False,False
0.486965711601684,0.0941093137591245,0.0008896797153024,0.0037119524870081,0.00642965204236,0.0,0.947945205479452,0.0025032542304996496,False,False,True,False
0.4295443870361661,0.4805809551436727,0.0266903914590747,0.2583518930957684,0.086232980332829,0.010126582278481,0.8465753424657534,0.008310804045258836,True,False,False,False
0.3371888210427569,0.3575415952516027,0.0026690391459074,0.1165553080920564,0.0389561270801815,0.0,0.5452054794520548,0.007309502353058977,True,False,False,False
0.4408172851104112,0.387033958889499,0.0,0.0408314773570898,0.0132375189107413,0.0,0.9917808219178084,0.028737358566135976,True,False,False,False
0.3840922381399642,0.5515191865515238,0.0008896797153024,0.0527097253155159,0.0226928895612708,0.0,0.8328767123287671,0.009312105737458696,True,False,False,False
0.3142907468295026,0.3587583725333285,0.0240213523131672,0.0742390497401633,0.0344175491679273,0.0,0.7808219178082192,0.003604686091919495,True,False,False,False
0.385274776890566,0.4363134387991745,0.0791814946619217,0.0170749814402375,0.0052950075642965,0.0,0.9945205479452056,0.008010413537598878,True,False,False,False
0.5502583372475492,0.415425428796305,0.0275800711743772,0.0326651818856718,0.0109682299546142,0.0025316455696202,0.978082191780822,0.005707419645539201,True,False,False,False
0.5502583372475492,0.415425428796305,0.0275800711743772,0.0957683741648107,0.0325264750378214,0.0025316455696202,0.7479452054794521,0.004105336938019425,True,False,False,False
0.3627289807421592,0.5411590812407572,0.0258007117437722,0.0029695619896065,0.0007564296520423,0.0025316455696202,0.7561643835616438,0.005206768799439271,True,False,False,False
0.4087599812118301,0.4702962900243672,0.0258007117437722,0.2457312546399406,0.0828290468986384,0.0025316455696202,0.8657534246575342,0.011314709121858417,True,False,False,False
0.3265617660873851,0.4735989712176069,0.0026690391459074,0.0779510022271715,0.0260968229954614,0.0,0.3698630136986301,0.0063082006608591165,True,False,False,False
0.5153240958196581,0.4155702832346099,0.0008896797153024,0.0660727542687453,0.0223146747352496,0.0,0.7205479452054795,0.007309502353058977,True,False,False,False
0.3695984030061022,0.3160263132348145,0.0,0.0267260579064587,0.0090771558245083,0.0,0.0,0.008010413537598878,False,False,True,False
0.4610380460309995,0.3986889469951216,0.0258007117437722,0.0185597624350408,0.0060514372163388,0.0,0.8767123287671232,0.0037048162611394812,True,False,False,False
0.4240840770314882,0.3894675134529404,0.0177935943060498,0.311804008908686,0.1062783661119516,0.0050632911392405,0.1397260273972602,0.003604686091919495,True,False,False,False
0.5200211366839025,0.3537464089681408,0.0035587188612099,0.0163325909428359,0.0052950075642965,0.0025316455696202,0.0767123287671232,0.004706117953339341,True,False,False,False
0.6012212306247102,0.5127386404462818,0.0017793594306049,0.0720118782479584,0.0317700453857791,0.0,0.0136986301369863,0.011514969460298388,True,False,False,False
0.5454438703616612,0.5183300217646684,0.0524911032028469,0.005939123979213,0.002269288956127,0.1316455696202531,0.978082191780822,0.007710023029938921,True,False,False,False
0.5359910756223504,0.5130283493228812,0.0524911032028469,0.0163325909428359,0.0052950075642965,0.1316455696202531,0.7835616438356164,0.005907679983979173,True,False,False,False
0.5200211366839025,0.3537464089681408,0.0053380782918149,0.0274684484038604,0.0102118003025718,0.0025316455696202,0.0246575342465753,0.013117052167818164,True,False,False,False
0.5271841240018712,0.4781184296925724,0.0302491103202846,0.0170749814402375,0.00642965204236,0.1316455696202531,0.3945205479452054,0.0054070291378792434,True,False,False,False
0.522193518083601,0.4732223496780307,0.0302491103202846,0.0163325909428359,0.0052950075642965,0.1316455696202531,0.6136986301369863,0.005006508460999299,True,False,False,False
0.2811178957257239,0.576561505961288,0.0524911032028469,0.0081662954714179,0.0026475037821482,0.1316455696202531,0.7013698630136986,0.0063082006608591165,True,False,False,False
0.4486261155472114,0.5039604614853015,0.0302491103202846,0.0296956198960653,0.0098335854765506,0.1316455696202531,0.9808219178082191,0.008911585060578752,True,False,False,False
0.4455730389854358,0.504250170361901,0.0302491103202846,0.0170749814402375,0.00642965204236,0.1316455696202531,0.9808219178082191,0.009512366075898669,True,False,False,False
0.430894786284651,0.4572593905773618,0.0017793594306049,0.0400890868596882,0.0155068078668683,0.0,0.2438356164383561,0.024231500951236606,True,False,False,False
0.3442930953499454,0.4083855030949214,0.0008896797153024,0.0207869339272457,0.0132375189107413,0.0,0.0,0.008010413537598878,False,False,True,False
0.4533818694222777,0.440774955498812,0.0017793594306049,0.0096510764662212,0.0030257186081694,0.0050632911392405,0.0,0.008010413537598878,True,False,False,False
0.3984852043213058,0.4400217124196596,0.0266903914590747,0.2175204157386785,0.0733736762481089,0.010126582278481,0.7534246575342466,0.0038049464303594673,True,False,False,False
0.5009394081728572,0.4191047315291312,0.0169039145907473,0.0074239049740163,0.002269288956127,0.0,0.0,0.008010413537598878,False,False,True,False
0.4634217942696398,0.3860199778213958,0.0,0.1217520415738678,0.0412254160363086,0.0177215189873417,0.4493150684931506,0.005306898968659257,True,False,False,False
0.3472874589008992,0.3713317377777706,0.0266903914590747,0.4543429844097995,0.1546898638426626,0.0,1.0,0.007710023029938921,True,False,False,False
0.4639502113668277,0.439152585789851,0.0008896797153024,0.0846325167037861,0.0287443267776096,0.0,0.6410958904109589,0.011715229798738359,True,False,False,False
0.4648309065289049,0.385295705629892,0.0,0.1373422420193021,0.0465204236006051,0.0177215189873417,0.6712328767123288,0.005707419645539201,True,False,False,False
0.4027125410991007,0.4913001835778723,0.0249110320284697,0.1046770601336302,0.0355521936459909,0.0075949367088607,0.2301369863013698,0.01491939521377791,True,False,False,False
0.3611437294504704,0.4271586382986078,0.0177935943060498,0.1150705270972531,0.0389561270801815,0.0329113924050632,0.3452054794520548,0.0030039050765995794,False,False,True,False
